33025,-15.050000000000079,0
33779,-34.39999999999964,0
34531,-5.800000000000001,0
35152,0.0,0
35708,0.0,0
36330,-0.4,0
36916,0.0,0
37498,-0.4,0
38016,-32.29999999999996,0
38737,-29.050000000000036,0
38887,-3.75,0
39507,-15.050000000000079,0
39978,-11.65,0
40122,-3.6,0
40316,-4.6,0
40853,-15.050000000000079,0
40980,-4.95,0
41125,-2.1499999999999995,0
41333,-3.4499999999999997,0
41881,-15.050000000000079,0
42078,-4.05,0
42215,-3.75,0
42383,-3.05,0
42496,-2.9499999999999997,0
42683,-2.4499999999999997,0
42832,-4.15,0
42985,-3.75,0
43165,-3.8499999999999996,0
43339,-3.8499999999999996,0
43498,-4.05,0
43604,-5.05,0
43711,-3.2499999999999996,0
43870,-2.25,0
44004,-4.15,0
44083,-3.2499999999999996,0
44404,-2.8,0
44622,-0.8500000000000002,0
44784,-3.4499999999999997,0
44896,-3.25,0
45186,-2.4499999999999997,0
45382,-3.8499999999999996,0
45600,-1.9999999999999996,0
45775,-1.7999999999999998,0
45946,-3.05,0
46147,-2.1499999999999995,0
46362,-6.449999999999996,0
46468,-5.05,0
46647,-3.75,0
46844,-5.05,0
47083,-3.8000000000000003,0
47171,-2.1499999999999995,0
47329,-2.1499999999999995,0
47441,-2.9499999999999997,0
47663,-3.2499999999999996,0
47804,-4.15,0
47963,-2.25,0
48112,-3.3499999999999996,0
48237,-3.8499999999999996,0
48369,-3.8499999999999996,0
48490,-3.05,0
48660,-3.4499999999999997,0
48852,-4.25,0
49012,-2.65,0
49174,-4.05,0
49766,-15.050000000000079,0
49908,-4.15,0
50040,-4.6,0
50155,-3.0,0
50503,-3.2499999999999996,0
50794,-6.099999999999996,0
50940,-4.25,0
51102,-2.8,0
51286,-1.9999999999999996,0
51453,-3.4499999999999997,0
51601,-1.85,0
51734,-3.6,0
51864,-3.8,0
52417,-15.050000000000079,0
52984,-14.350000000000076,0
53155,-3.5,0
53301,-3.8000000000000003,0
53518,-2.8,0
53692,-2.5,0
53938,-2.65,0
54130,-2.7,0
54266,-1.0999999999999996,0
54437,-2.0999999999999996,0
54737,-2.9000000000000004,0
54918,-2.9499999999999997,0
55082,-2.85,0
55285,-3.4499999999999997,0
55414,-0.2999999999999998,0
55641,-2.0999999999999996,0
55824,-3.45,0
55978,-2.85,0
56189,-1.0999999999999996,0
56414,-1.0999999999999996,0
56564,-4.8,0
56782,-2.85,0
56970,-2.65,0
57211,-2.7,0
57364,-2.65,0
57528,-2.4499999999999997,0
57641,-2.3499999999999996,0
57839,-2.7,0
57993,-1.2999999999999996,0
58252,-3.45,0
58502,-1.85,0
58682,-2.65,0
58765,-2.25,0
59286,-14.800000000000075,0
59417,-4.25,0
59578,-2.05,0
59817,-1.4499999999999995,0
59991,-2.0,0
60176,-0.8499999999999998,0
60380,-2.65,0
60532,-2.4499999999999997,0
60788,-5.3,0
60962,-2.65,0
61570,-15.050000000000079,0
61738,-3.5,0
61898,-2.05,0
62119,-2.7,0
62331,-4.199999999999999,0
62479,-3.6,0
62679,-2.0,0
62835,-2.8000000000000003,0
63428,-15.250000000000082,0
64014,-15.250000000000082,0
64206,-1.0999999999999996,0
64358,-1.9,0
64554,-2.05,0
64744,-2.9,0
64974,-2.7,0
65114,-2.85,0
65275,-3.5,0
65552,-4.5,0
65728,-3.3000000000000003,0
66287,-15.050000000000079,0
66578,-1.2499999999999996,0
66767,-2.0,0
66955,-2.0,0
67547,-15.050000000000079,0
67771,-2.7,0
67918,-2.05,0
68090,-2.05,0
68285,-2.25,0
68521,-2.25,0
68739,-3.6,0
68911,-2.0,0
69071,-2.7,0
69296,-3.25,0
69450,-2.85,0
69742,-3.5,0
69944,-2.65,0
70140,-3.45,0
70334,-2.05,0
70927,-15.050000000000079,0
71546,-14.800000000000075,0
71737,-2.9000000000000004,0
71954,0.35,0
72176,-2.4499999999999997,0
72328,-2.4499999999999997,0
72535,-1.0999999999999996,0
72684,-4.05,0
72822,-2.7,0
73053,-2.25,0
73231,-1.9,0
73454,-2.6,0
73615,-2.7,0
73812,-2.9,0
74030,-1.9,0
74302,-2.05,0
74465,-2.25,0
74610,-1.9,0
74874,-1.9,0
75031,-2.7,0
75211,-2.8000000000000003,0
75364,-3.45,0
75868,-15.250000000000082,0
76113,-2.05,0
76297,-2.0999999999999996,0
76487,-2.0,0
76689,-1.2999999999999996,0
76960,-0.04999999999999993,0
77126,-2.85,0
77341,-2.25,0
77510,-2.05,0
77730,-1.9,0
77957,-1.2999999999999996,0
78081,-2.9000000000000004,0
78678,-15.250000000000082,0
78885,-2.0999999999999996,0
79070,-2.7,0
79254,-1.0999999999999996,0
79375,-2.8000000000000003,0
79530,-2.05,0
79677,-3.0500000000000003,0
79884,-2.4499999999999997,0
79979,-0.19999999999999984,0
80116,-2.4499999999999997,0
80308,-2.4499999999999997,0
80491,-1.9,0
80711,-1.9,0
80973,-1.4499999999999995,0
81182,-3.65,0
81319,-2.8000000000000003,0
81603,-1.9,0
81790,-2.85,0
81960,-1.6499999999999997,0
82146,-1.2499999999999996,0
82328,-3.25,0
82490,-2.7,0
83084,-15.250000000000082,0
83250,-2.85,0
83408,0.7499999999999999,0
83587,-2.8000000000000003,0
83803,-2.7,0
83983,-2.0,0
84178,-3.5,0
84350,-1.9,0
84878,-14.800000000000075,0
85107,-2.8000000000000003,0
85651,-15.050000000000079,0
86247,-15.050000000000079,0
86460,-3.45,0
86684,-2.4499999999999997,0
86821,-1.2999999999999996,0
87409,-15.050000000000079,0
87979,-15.050000000000079,0
88132,-2.65,0
88890,-15.050000000000079,0
89003,-2.8000000000000003,0
89242,-1.9,0
89359,-2.8000000000000003,0
89471,-2.0,0
89724,-4.05,0
90064,-2.65,0
90599,-15.050000000000079,0
90750,-1.9,0
90835,-2.8000000000000003,0
90995,-1.0999999999999996,0
91203,-0.9999999999999997,0
91404,-3.45,0
91578,-2.05,0
91722,-2.85,0
91859,-2.0,0
92110,-2.05,0
92213,-3.0500000000000003,0
92395,-1.9,0
92574,-1.9,0
92782,-2.85,0
92993,-1.2499999999999996,0
93146,-2.05,0
93333,-2.0999999999999996,0
93848,-15.250000000000082,0
93993,-2.0999999999999996,0
94192,-4.1,0
94426,-2.7,0
94597,-0.8999999999999998,0
94805,-2.9000000000000004,0
94949,-2.5,0
95185,-3.0500000000000003,0
95432,-4.25,0
95567,-2.7,0
95866,-1.0999999999999996,0
96086,-1.9,0
96283,-2.7,0
96484,-4.25,0
96655,-1.1999999999999997,0
96862,-2.85,0
96964,-4.05,0
97191,-2.8000000000000003,0
97371,-1.1999999999999997,0
97521,-2.5999999999999996,0
97713,-2.9000000000000004,0
97856,-1.6499999999999997,0
98028,-2.4499999999999997,0
98151,-2.7,0
98284,-3.25,0
98519,-1.9,0
98636,-2.4499999999999997,0
98809,-2.9000000000000004,0
99007,-1.9,0
99176,0.19999999999999984,0
99278,-0.2999999999999998,0
99873,-15.250000000000082,0
100032,-2.4499999999999997,0
100187,-2.7,0
100386,-2.05,0
100649,-2.9000000000000004,0
100835,-2.0,0
101010,-2.85,0
101202,-1.0999999999999996,0
101381,-1.2999999999999996,0
101536,-2.4499999999999997,0
101724,-2.65,0
102294,-59.6499999999997,0
102526,-1.2499999999999996,0
102712,-0.3,0
102951,-2.0,0
103179,-2.0,0
103465,-2.0999999999999996,0
103686,-2.7,0
103878,-2.05,0
104074,-2.85,0
104238,-2.85,0
104508,-1.8499999999999996,0
104661,-2.9000000000000004,0
104918,-1.0999999999999996,0
105070,-1.0999999999999996,0
105189,-2.0999999999999996,0
105323,-1.5499999999999996,0
105507,-1.1999999999999997,0
106087,-15.050000000000079,0
106270,-1.0999999999999996,0
106477,-3.0500000000000003,0
106732,-2.65,0
106904,-2.65,0
107074,-2.05,0
107381,-2.9000000000000004,0
107629,0.8499999999999999,0
107793,-2.0999999999999996,0
107933,-2.9000000000000004,0
108120,-2.65,0
108299,-1.9,0
108852,-15.050000000000079,0
109010,-2.05,0
109270,-1.0999999999999996,0
109524,-3.45,0
109698,-0.44999999999999984,0
110305,-59.850000000000314,0
110465,-2.0999999999999996,0
110999,-15.050000000000079,0
111249,-2.0999999999999996,0
111393,-1.4499999999999995,0
111527,-2.7,0
111753,-1.4499999999999995,0
111935,-1.9,0
112134,-0.4,0
112636,-59.2500000000003,0
112790,-2.7,0
112938,0.35,0
113114,-2.05,0
113300,-2.4499999999999997,0
113454,-2.7,0
113632,-3.25,0
113880,-3.25,0
114077,-1.2999999999999996,0
114303,-2.7,0
114463,0.15000000000000002,0
114687,-2.0,0
114899,-1.9,0
115152,-3.45,0
115374,-3.5,0
115582,-0.29999999999999993,0
115711,0.25,0
115877,-3.0500000000000003,0
116085,-0.09999999999999998,0
116212,-1.8999999999999997,0
116497,-2.9000000000000004,0
116663,-2.7,0
116798,-2.7,0
117101,0.050000000000000044,0
117249,-2.25,0
117427,-0.2999999999999998,0
117597,-3.0500000000000003,0
117798,-1.9,0
117952,-2.4499999999999997,0
118580,-15.050000000000079,0
118777,-2.25,0
118971,-1.0999999999999996,0
119216,-3.25,0
119395,-3.6,0
119570,-2.7,0
119724,-3.25,0
119915,-2.0,0
120218,-2.7,0
120417,-2.0999999999999996,0
120596,-2.9,0
120774,-3.65,0
120971,-2.0,0
121154,-1.9,0
121341,-2.25,0
121498,-0.2999999999999998,0
122087,-15.050000000000079,0
122297,-2.0999999999999996,0
122504,-3.45,0
122656,-4.05,0
122857,-2.25,0
123073,-2.0999999999999996,0
123289,-0.44999999999999984,0
123506,-2.85,0
123767,-1.9,0
123984,-4.05,0
124145,-2.25,0
124321,1.2999999999999998,0
124522,-1.9,0
124760,-2.4499999999999997,0
124918,-1.0999999999999996,0
125128,-0.6499999999999998,0
125320,-3.45,0
125460,-2.65,0
126089,-59.850000000000314,0
126177,-0.44999999999999984,0
126458,-2.85,0
126755,-1.0999999999999996,0
126877,-2.25,0
127429,-11.75000000000003,0
127599,-2.8000000000000003,0
127893,-2.9000000000000004,0
128452,-59.8499999999997,0
128735,-0.09999999999999976,0
128858,0.35,0
128936,-2.65,0
129527,-15.050000000000079,0
129774,-2.85,0
129954,-1.9,0
130569,0.35000000000000003,0
130733,-2.25,0
130895,-2.8000000000000003,0
131135,-1.0999999999999996,0
131738,-54.04999999999975,0
131911,-1.9,0
132040,-2.65,0
132256,-1.6499999999999997,0
132475,-1.9,0
133081,-15.050000000000079,0
133265,1.6500000000000008,0
133433,-2.0999999999999996,0
133991,16.19999999999994,0
134126,3.7500000000000004,0
134375,-1.9,0
134614,-1.9499999999999997,0
135201,5.45,0
135728,-52.79999999999977,0
135881,-2.0999999999999996,0
136120,-4.25,0
136295,-2.7,0
136887,2.0500000000000003,0
137118,0.5,0
137296,-3.45,0
137458,-2.85,0
137649,-2.25,0
137781,-2.9000000000000004,0
137919,-2.8000000000000003,0
138164,-1.6499999999999997,0
138694,-54.849999999999746,0
139292,-9.249999999999988,0
139845,6.500000000000001,0
140379,-15.050000000000079,0
140616,-2.25,0
141233,-15.050000000000079,0
141752,-52.79999999999977,0
141880,-2.4499999999999997,0
142068,-0.6499999999999998,0
142232,-3.25,0
142367,-1.9,0
142644,-5.6499999999999915,0
142867,-1.9,0
143034,-1.2499999999999996,0
143682,-60.25000000000032,0
143830,0.5,0
144060,-2.4499999999999997,0
144245,-1.2999999999999996,0
144455,-2.0,0
144960,-59.2500000000003,0
145263,-0.19999999999999984,0
145481,-1.2999999999999996,0
145627,-2.7,0
145819,-2.7,0
146064,-1.0999999999999999,0
146192,-3.45,0
146427,-0.14999999999999997,0
146627,-2.7,0
146792,-2.4499999999999997,0
147390,-55.649999999999736,0
147543,-2.8000000000000003,0
148129,4.9,0
148280,-3.9000000000000004,0
148408,-0.3,0
148556,-2.4499999999999997,0
148863,-2.8000000000000003,0
149412,-52.79999999999977,0
149550,1.2999999999999998,0
149739,-3.5,0
149985,-3.0500000000000003,0
150223,-2.75,0
150366,-1.9,0
150935,-15.050000000000079,0
151535,-55.749999999999744,0
151763,-2.6,0
151871,-0.5499999999999998,0
152024,-1.6499999999999997,0
152160,1.1500000000000012,0
152361,1.0999999999999999,0
152616,-1.2999999999999998,0
152806,-2.05,0
152988,-1.6499999999999997,0
153189,-1.0500000000000003,0
153816,-15.050000000000079,0
154000,-1.4500000000000004,0
154121,-2.9000000000000004,0
154307,-1.0999999999999996,0
154449,-2.0999999999999996,0
154657,0.5499999999999998,0
154888,-2.4499999999999997,0
155007,-1.9,0
155234,-2.85,0
155359,-2.7,0
155514,0.35,0
155779,-2.0,0
156039,-2.7,0
156232,-2.65,0
156359,-2.0,0
156481,-2.0999999999999996,0
156647,-1.1999999999999997,0
156909,-0.7499999999999998,0
157167,-2.8000000000000003,0
157313,-2.9000000000000004,0
157431,-1.9,0
157577,-2.0999999999999996,0
157800,-3.25,0
158015,-0.24999999999999997,0
158210,-2.7,0
158480,-0.3,0
158627,-1.9,0
158765,-2.0999999999999996,0
158895,-1.4999999999999996,0
159404,-59.8499999999997,0
159574,-1.9,0
160124,-15.050000000000079,0
160242,-1.9,0
160826,-15.050000000000079,0
161049,-1.2999999999999996,0
161288,-1.6499999999999997,0
161446,-1.9,0
161983,-15.050000000000079,0
162133,-2.9000000000000004,0
162376,-0.6499999999999999,0
162603,-2.0,0
162792,-2.4499999999999997,0
163076,-1.4500000000000004,0
163364,-0.6499999999999999,0
163512,-0.6499999999999998,0
163734,-0.8,0
163885,-2.25,0
164097,-2.0999999999999996,0
164249,-2.0999999999999996,0
164809,-15.050000000000079,0
165396,-15.050000000000079,0
165515,-2.7,0
165659,-2.3,0
165830,-2.05,0
166402,-53.00000000000007,0
166564,-0.6499999999999999,0
166807,-3.5,0
166942,0.7999999999999998,0
167104,-3.45,0
167310,-2.05,0
167864,-15.050000000000079,0
167990,-1.9,0
168161,-1.85,0
168250,-1.9,0
168423,-1.9,0
168695,-1.9499999999999997,0
168863,-1.0999999999999996,0
169380,-15.050000000000079,0
169542,-4.440892098500626e-16,0
169700,-2.65,0
169923,-2.8000000000000003,0
170105,-1.5499999999999996,0
170386,5.6000000000000005,1
170966,-59.6499999999997,0
171135,-1.0999999999999996,0
171313,-1.0500000000000003,0
171887,-53.249999999999766,1
172057,0.5499999999999998,0
172347,-2.7,0
172553,-2.0999999999999996,0
173114,-15.050000000000079,0
173332,-0.8000000000000002,0
173866,-15.050000000000079,0
174036,-3.45,0
174195,-1.9,0
174712,-15.050000000000079,0
174862,0.35,0
175064,-1.4500000000000004,0
175195,-2.8000000000000003,0
175413,-2.0999999999999996,0
175591,-2.7,0
175730,-1.0999999999999996,0
175908,-2.65,0
176086,-4.440892098500626e-16,0
176683,-15.050000000000079,0
177028,-7.949999999999983,0
177645,-52.299999999999784,0
177767,-1.0999999999999996,0
177942,-0.44999999999999984,0
178566,2.650000000000043,1
178738,-2.7,0
178920,-2.4499999999999997,0
179061,-2.0999999999999996,0
179188,-1.8499999999999996,0
179356,-2.4499999999999997,0
179537,-1.2499999999999996,0
179740,-2.4499999999999997,0
179864,-2.4499999999999997,0
179957,-0.2999999999999998,0
180159,-1.9,0
180374,-0.44999999999999984,0
180549,-0.2999999999999998,0
181157,-15.050000000000079,0
181326,0.8000000000000003,0
181858,-15.050000000000079,0
182045,0.35,0
182235,-1.9499999999999997,0
182414,-1.0999999999999996,0
182571,-0.6499999999999998,0
182808,-3.25,0
182937,-2.0999999999999996,0
183256,-1.6499999999999997,0
183441,-2.0999999999999996,0
183624,-0.6499999999999998,0
184199,-56.549999999999734,0
184439,-1.1999999999999997,0
184636,-2.4499999999999997,0
184804,-1.8499999999999996,0
184948,-0.5,0
185117,-2.9000000000000004,0
185302,-1.2499999999999996,0
185882,-59.1999999999997,0
186081,-0.25,0
186598,-15.050000000000079,0
187242,0.9500000000000001,0
187439,-1.9499999999999997,0
187541,-2.25,0
187800,-3.45,0
188021,-1.2999999999999996,0
188711,0.2,0
188872,-2.4499999999999997,0
189086,-3.5,0
189321,-2.0999999999999996,0
189480,-2.4499999999999997,0
189661,0.8499999999999999,0
189803,-2.8000000000000003,0
189993,-2.0999999999999996,0
190164,-2.4499999999999997,0
190343,-1.9,0
190889,-52.299999999999784,0
191139,0.15000000000000002,0
191339,-2.7,0
191970,4.25,1
192243,-2.0,0
192353,-2.25,0
192725,0.5499999999999998,0
192866,-1.9,0
193030,-1.0999999999999996,0
193547,-55.849999999999746,0
193751,-1.9,0
193959,-1.9,0
194124,-3.25,0
194283,-2.0,0
194856,-15.050000000000079,0
194966,-2.7,0
195128,0.9499999999999998,0
195345,-2.9000000000000004,0
195946,-15.050000000000079,0
196289,-1.6999999999999997,0
196462,-1.9,0
196731,-3.5500000000000003,0
196907,-1.9,0
197155,0.25,0
197305,-2.25,0
197461,-2.25,0
197744,-3.25,0
197839,-3.35,0
198114,-3.549999999999991,0
198274,-2.05,0
198507,-2.8000000000000003,0
198661,-0.09999999999999998,0
198833,1.35,0
199386,-55.750000000000256,0
199597,0.8499999999999999,0
200166,-47.949999999999804,0
200409,-0.44999999999999984,0
200606,0.7999999999999998,0
200864,-3.25,0
201007,-1.0999999999999996,0
201229,-0.25000000000000044,0
201441,-2.25,0
201676,-3.25,0
201865,-2.9000000000000004,0
202161,-0.25000000000000044,0
202269,2.2500000000000004,0
202467,-1.9,0
202674,-1.9,0
202856,-2.4499999999999997,0
203027,-2.0,0
203636,-59.8499999999997,0
204197,-15.050000000000079,0
204362,-2.7,0
204538,-3.5,0
204777,-1.1999999999999997,0
204939,-1.9499999999999997,0
205488,-59.399999999999714,0
205636,-1.6499999999999997,0
205801,-0.25,0
205982,-0.44999999999999984,0
206511,6.150000000000021,0
206705,-3.7,0
207277,-14.800000000000075,0
207517,-2.0999999999999996,0
207711,-1.0999999999999996,0
207858,-2.7,0
208017,-3.7,0
208231,-2.7,0
208367,-1.9,0
208956,-15.050000000000079,0
209130,-1.9,0
209377,0.5499999999999998,0
209936,-15.050000000000079,0
210058,-2.85,0
210262,-0.8,0
210377,0.5499999999999998,0
210607,-0.6499999999999998,0
211117,-15.050000000000079,0
211250,-2.7,0
211483,-1.9,0
211663,-1.0499999999999998,0
211810,-1.9,0
211960,-1.4499999999999997,0
212462,-15.050000000000079,0
213083,-15.050000000000079,0
213247,-2.8000000000000003,0
213401,-2.9000000000000004,0
213538,0.35,0
213651,-2.7,0
213888,-0.7499999999999998,0
214042,4.1000000000000005,0
214639,-56.549999999999734,0
214808,-2.9,0
215092,-2.4499999999999997,0
215289,0.5499999999999998,0
215462,2.5000000000000004,0
216096,-15.050000000000079,0
216387,-1.9,0
216566,0.0,0
216760,-2.4499999999999997,0
216950,-1.9,0
217490,4.549999999999999,1
218016,-59.399999999999714,0
218185,-2.9000000000000004,0
218362,-1.9,0
218544,-3.25,0
219137,-15.050000000000079,0
219827,17.399999999999924,0
220347,-15.050000000000079,0
220568,-2.4499999999999997,0
221104,-15.050000000000079,0
221297,-2.0999999999999996,0
221486,-1.0999999999999996,0
221626,-3.5,0
221802,0.8000000000000007,0
221947,-0.6499999999999998,0
222141,-0.25000000000000044,0
222337,-2.0999999999999996,0
222625,-2.0999999999999996,0
222782,0.0,0
223001,-1.4499999999999995,0
223153,1.4500000000000006,0
223378,-1.9,0
223607,-3.6,0
224186,-15.050000000000079,0
224319,-1.9,0
224572,-2.4499999999999997,0
224733,-2.9000000000000004,0
224924,-2.25,0
225201,0.5499999999999998,0
225381,-1.2499999999999996,0
225974,-15.050000000000079,0
226229,1.350000000000001,0
226456,-2.4499999999999997,0
226608,-3.25,0
226791,-1.2999999999999998,0
227016,-2.25,0
227198,-2.7,0
227475,-2.7,0
228124,-11.550000000000027,0
228256,-3.25,0
228417,-3.85,0
228616,-2.4499999999999997,0
228764,0.7499999999999999,0
228984,-0.6500000000000001,0
229171,-1.0499999999999998,0
229385,1.35,0
229678,-1.9,0
229822,1.2999999999999998,0
230137,-1.7999999999999994,0
230268,-3.25,0
230463,-3.5500000000000003,0
230979,-55.04999999999975,0
231242,-2.7,0
231896,-12.200000000000038,0
232074,-4.440892098500626e-16,0
232360,-1.6499999999999997,0
232516,0.45000000000000107,0
232703,-2.0,0
232868,-2.4499999999999997,0
233128,-0.6500000000000001,0
233586,-5.6999999999999815,1
234154,-15.050000000000079,0
234350,-0.44999999999999984,0
234570,-1.0999999999999996,0
234747,-2.7,0
234890,-2.6500000000000004,0
235424,-12.200000000000038,0
235616,-2.4499999999999997,0
235855,-1.9,0
235995,-1.9,0
236090,-1.9,0
236261,2.2500000000000004,0
236385,-2.9000000000000004,0
236560,-3.25,0
236723,0.5500000000000012,0
236901,7.0,0
237156,-2.4499999999999997,0
237330,1.2999999999999998,0
237842,-15.050000000000079,0
238450,-15.350000000000085,0
238662,-1.9,0
238838,-1.9,0
239313,-10.44999999999998,0
239963,-8.549999999999978,0
240122,1.600000000000001,0
240358,0.7999999999999998,0
240566,-2.05,0
240788,-3.25,0
240976,-2.65,0
241143,0.7000000000000006,0
241261,-3.1,0
241513,0.7000000000000002,0
241729,-0.8999999999999999,0
241880,-0.6499999999999995,0
242096,-3.25,0
242733,-15.050000000000079,0
243235,-12.250000000000039,0
243372,-2.4499999999999997,0
243555,-1.9,0
243809,-2.0999999999999996,0
244051,-3.5,0
244592,-15.050000000000079,0
244835,-0.49999999999999956,0
245074,-2.7,0
245241,-1.6999999999999997,0
245414,-1.9,0
245616,-0.75,0
245762,-1.4999999999999996,0
245964,-3.25,0
246068,-2.0999999999999996,0
246258,-2.7,0
246489,1.35,0
246742,-2.7,0
246938,2.4,0
247052,0.15000000000000002,0
247237,-0.25,0
247608,-1.6499999999999997,0
247859,-1.5499999999999996,0
248043,-0.19999999999999984,0
248250,-2.7,0
248391,-3.5500000000000003,0
248614,-2.05,0
249163,-54.79999999999975,1
249370,1.6,0
249515,-1.9,0
249755,0.6499999999999999,0
249901,-2.0999999999999996,0
250225,-0.25000000000000044,0
250832,-15.050000000000079,0
251009,-0.2999999999999998,0
251219,-1.9,0
251387,-0.2999999999999998,0
251915,-8.649999999999975,0
252062,-4.440892098500626e-16,0
252276,-1.6499999999999997,0
252411,-1.9,0
252558,-1.9,0
252696,-2.4499999999999997,0
252899,-1.0999999999999996,0
253104,-2.65,0
253391,-3.5,0
253613,3.5000000000000004,0
253759,-2.75,0
254012,1.0500000000000007,0
254132,3.800000000000001,0
254302,-3.5,0
254488,4.800000000000001,0
254613,-2.0999999999999996,0
254817,-1.2999999999999996,0
254997,-3.7,0
255212,-3.25,0
255436,-2.4499999999999997,0
255696,-1.4500000000000004,0
255905,-2.0999999999999996,0
256218,-2.0999999999999925,0
256362,-2.7,0
256533,-2.9000000000000004,0
257165,3.75,0
257365,0.5499999999999998,0
257562,3.3000000000000003,0
257784,-3.25,0
257971,-3.5500000000000003,0
258146,5.5,0
258370,-4.440892098500626e-16,0
258562,3.35,0
258713,-2.0999999999999996,0
259334,-15.050000000000079,0
259524,-3.45,0
259693,-2.0999999999999996,0
259939,-0.7500000000000001,0
260121,0.5499999999999998,0
260667,-55.90000000000026,0
260924,1.1500000000000004,0
261138,2.220446049250313e-16,0
261369,-1.4499999999999995,0
261507,0.6,0
261722,4.4,0
261938,-1.9,0
262104,3.5500000000000007,0
262267,-3.5,0
262881,-10.200000000000005,0
263062,-2.7,0
263657,-7.399999999999967,1
263914,3.3000000000000003,0
264191,-3.5500000000000003,0
264320,-1.8499999999999996,0
264530,-1.9,0
264653,-2.0999999999999996,0
264882,-0.44999999999999984,0
265159,-3.5500000000000003,0
265436,-1.4499999999999997,0
265624,-2.4499999999999997,0
265846,-1.9,0
266426,-14.450000000000072,0
266590,-1.9,0
266768,-2.4499999999999997,0
266989,1.8000000000000012,0
267272,3.3500000000000005,0
267813,-35.550000000000026,0
267969,2.2500000000000004,0
268137,-2.0999999999999996,0
268403,-2.75,0
268980,-9.099999999999984,0
269140,1.7500000000000004,0
269272,-2.4499999999999997,0
269886,-14.450000000000072,0
270142,-2.7,0
270330,-1.9,0
270468,-3.25,0
270737,-2.0999999999999996,0
270909,-2.0999999999999996,0
271207,-1.5499999999999996,0
271420,-2.4499999999999997,0
271577,-0.25000000000000044,0
271840,1.8500000000000005,0
272021,-2.0999999999999996,0
272215,-1.9,0
272380,-3.25,0
272546,-2.7,0
272841,-2.0999999999999996,0
272976,-3.25,0
273124,6.849999999999999,1
273299,-1.0999999999999996,0
273477,-2.9000000000000004,0
274073,-7.799999999999966,0
274260,-1.4499999999999997,0
274484,-0.6500000000000001,0
274615,-1.9,0
274736,-3.25,0
274871,6.95,1
275056,1.9500000000000006,0
275225,-2.9000000000000004,0
275450,-4.440892098500626e-16,0
275710,-1.0999999999999996,0
275926,-1.9,0
276069,4.45,0
276258,-2.7,0
276473,-2.9000000000000004,0
276692,2.0500000000000007,0
276903,-2.25,0
277046,-2.7,0
277229,-2.0999999999999996,0
